"","Sample","Area","Feret","Perim.","Major","Minor","Width","Height","Min","Max","AR","Circ.","Round","Solidity","Ellipse","PMAJ","Struct","PA","Rect","Region","Study_Area","Probe","Sample_Num","Depths_CMBS","depth_upper_cmbs","depth_lower_cmbs","Interval_cm","Raw_Mass_g","Notes"
"911","SP_SS_1A_13",112828.649,768.011,2252.139,518.732,276.94,764.368,362.069,0,62,1.873,0.28,0.534,0.717,0.976706117434806,4.34162342018615,31,0.0199607016476817,0.407685765592097,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"912","SP_SS_1A_13",21700.358,271.639,780.355,241.359,114.476,126.437,270.115,0,61,2.108,0.448,0.474,0.815,0.727005253209131,3.23317133398796,30.5,0.0359604666429927,0.635395323215416,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"913","SP_SS_1A_13",12584.226,157.811,538.736,131.507,121.84,137.931,126.437,0,54,1.079,0.545,0.926,0.851,0.918835526195657,4.09663363927395,27,0.0428104199654393,0.721589893060697,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"914","SP_SS_1A_13",21072.798,193.192,605.73,170.056,157.776,178.161,172.414,1,95,1.078,0.722,0.928,0.906,0.79954104865188,3.56194430070095,48,0.0287446403652709,0.686020407011085,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"915","SP_SS_1A_13",69361.874,458.691,1456.684,426.661,206.989,390.805,339.08,0,77,2.061,0.411,0.485,0.804,0.768016878576041,3.41414846915936,38.5,0.0210012203534178,0.523429906011991,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"916","SP_SS_1A_13",24210.597,326.728,859.899,319.218,96.567,247.126,252.874,0,82,3.306,0.411,0.303,0.841,0.606023570894022,2.69376726876304,41,0.0355174636957527,0.387420752758042,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"917","SP_SS_1A_13",21700.358,272.307,730.194,251.822,109.719,270.115,120.69,1,82,2.295,0.511,0.436,0.861,0.652085193009051,2.89964339890875,41.5,0.0336489379576134,0.665651491270093,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"918","SP_SS_1A_13",17703.793,192.764,556.386,191.389,117.777,132.184,189.655,5,77,1.625,0.719,0.615,0.905,0.653276849609834,2.90709497411032,41,0.0314275025696471,0.706192557670004,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"919","SP_SS_1A_13",54168.321,370.01,1135.761,328.074,210.225,316.092,293.103,1,81,1.561,0.528,0.641,0.858,0.778442529078592,3.46190493608149,41,0.02096725501239,0.58467107176095,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"920","SP_SS_1A_13",36233.322,348.306,914.003,335.468,137.521,293.103,287.356,4,59,2.439,0.545,0.41,0.874,0.61286731701597,2.72456091192006,31.5,0.0252254816712638,0.430197240503011,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"921","SP_SS_1A_13",32666.14,311.036,1141.339,289.328,143.753,178.161,298.851,0,90,2.013,0.315,0.497,0.826,0.887128933019339,3.94479276115689,45,0.0349395122900961,0.613522456932072,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"922","SP_SS_1A_13",12452.108,375.283,1092.234,329.227,48.157,310.345,247.126,1,114,6.837,0.131,0.146,0.595,0.746550036435849,3.31757115910906,57.5,0.0877147869260369,0.162360240607273,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"923","SP_SS_1A_13",122770.517,542.183,1671.37,444.855,351.387,454.023,540.23,0,78,1.266,0.552,0.79,0.866,0.844897505531192,3.75711186791202,39,0.013613773411087,0.500538552079157,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"924","SP_SS_1A_13",30023.783,290.784,779.777,273.468,139.788,281.609,201.149,10,83,1.956,0.62,0.511,0.884,0.641200013047639,2.85143782819196,46.5,0.025971976949074,0.530030674480697,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"925","SP_SS_1A_13",58660.328,378.133,1152.016,346.6,215.49,293.103,333.333,0,93,1.608,0.555,0.622,0.865,0.747439277137054,3.32376226197346,46.5,0.0196387582421974,0.600407228793837,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"926","SP_SS_1A_13",23417.89,261.731,823.782,199.383,149.544,189.655,247.126,0,78,1.333,0.434,0.75,0.78,0.928205152857,4.13165615925129,39,0.0351774647502401,0.499649003034372,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"927","SP_SS_1A_13",173569.833,728.458,2752.787,575.945,383.71,477.012,718.391,0,99,1.501,0.288,0.666,0.777,1.0751664029094,4.77960048268498,49.5,0.0158598239822009,0.506505374745946,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"928","SP_SS_1A_13",53507.732,365.745,1265.564,356.371,191.172,224.138,362.069,0,77,1.864,0.42,0.536,0.862,0.798712098356964,3.55125417051331,38.5,0.0236519836049115,0.659340431943396,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"929","SP_SS_1A_13",25168.452,270.176,1008.746,232.556,137.797,212.644,212.644,0,103,1.688,0.311,0.593,0.833,0.975072341244479,4.3376477063589,51.5,0.0400797792410912,0.556609018380192,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"930","SP_SS_1A_13",10668.517,172.892,700.712,133.06,102.086,143.678,166.667,1,87,1.303,0.273,0.767,0.683,1.1818944691776,5.26613557793477,44,0.0656803565106565,0.445516877866145,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"931","SP_SS_1A_13",11758.489,203.354,754,156.447,95.696,149.425,149.425,0,93,1.635,0.26,0.612,0.733,1.08265947141192,4.81952354471482,46.5,0.0641238853053313,0.526629263607646,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"932","SP_SS_1A_13",61732.068,413.873,1126.577,345.82,227.285,252.874,373.563,0,71,1.522,0.611,0.657,0.879,0.732543812347926,3.25769764617431,35.5,0.01824946152784,0.653495788512465,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"933","SP_SS_1A_13",14797.2,205.615,562.542,191.078,98.6,155.172,183.908,0,107,1.938,0.588,0.516,0.823,0.661749717256213,2.94404379363401,53.5,0.0380167869596951,0.518520062349836,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"934","SP_SS_1A_13",33623.994,279.313,852.109,278.498,153.723,183.908,270.115,0,88,1.812,0.582,0.552,0.906,0.687983860407984,3.05965931532722,44,0.0253422897946032,0.67686175548425,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"935","SP_SS_1A_13",21634.299,207.614,640.79,171.868,160.272,172.414,160.92,1,83,1.072,0.662,0.933,0.898,0.836913953882429,3.72838457420811,42,0.0296191709285334,0.7797587846474,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"936","SP_SS_1A_13",21865.505,399.001,1183.372,346.052,80.45,304.598,310.345,12,72,4.301,0.196,0.232,0.613,0.769430191299326,3.41963635522985,42,0.0541204971026281,0.231306433296277,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"937","SP_SS_1A_13",32368.875,391.86,1443.317,393.495,104.736,120.69,390.805,0,118,3.757,0.195,0.266,0.786,0.825298022829398,3.66794241349954,59,0.044589655958077,0.686271884235406,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"938","SP_SS_1A_13",177070.956,1567.207,4237.996,1496.249,150.679,459.77,1505.747,0,113,9.93,0.124,0.101,0.554,0.637495589207764,2.83241358891468,56.5,0.0239338855774857,0.255772998772275,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"939","SP_SS_1A_13",203263.321,773.154,2263.971,731.912,353.599,528.736,683.908,0,116,2.07,0.498,0.483,0.903,0.695991338881845,3.09322842090306,58,0.0111381187164604,0.562111476001949,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"940","SP_SS_1A_13",45283.395,433.632,1325.725,412.837,139.659,339.08,373.563,0,107,2.956,0.324,0.338,0.829,0.722490428705413,3.21125528961794,53.5,0.0292761839080307,0.357497451764002,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"941","SP_SS_1A_13",21997.623,233.944,739.956,225.442,124.237,212.644,178.161,0,65,1.815,0.505,0.551,0.889,0.737863519213538,3.28224554430851,32.5,0.033637998069155,0.580644049848175,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"942","SP_SS_1A_13",28966.84,325.208,880.676,308.46,119.567,229.885,270.115,0,81,2.58,0.469,0.388,0.854,0.642213942815206,2.85507359138948,40.5,0.0304029020769956,0.466489404518247,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"943","SP_SS_1A_13",19916.767,261.226,676.09,203.724,124.476,172.414,201.149,0,81,1.637,0.548,0.611,0.843,0.745842556946734,3.31865661385011,40.5,0.0339457704154495,0.574286275246052,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"944","SP_SS_1A_13",26225.394,278.246,817.627,265.509,125.763,235.632,235.632,0,53,2.111,0.493,0.474,0.788,0.692506831143813,3.07946999913374,26.5,0.0311769195917514,0.472338648518816,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"945","SP_SS_1A_13",20907.651,357.34,1071.556,294.861,90.281,212.644,316.092,0,121,3.266,0.229,0.306,0.707,0.817536780892167,3.6341055616036,60.5,0.0512518599052567,0.311056015504055,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"946","SP_SS_1A_13",8092.219,207.614,590.291,195.386,52.733,63.218,206.897,1,89,3.705,0.292,0.27,0.763,0.67952917175306,3.02115299970315,45,0.0729455048114738,0.618689409503643,"Spain","Son Servera","1A","13","44-46",44,46,2,7.808,""
"947","SP_SS_1A_14",51790.199,339.616,1250.703,316.908,208.077,310.345,229.885,0,74,1.523,0.416,0.657,0.864,0.887373975920704,3.94658071112121,37,0.0241494148342624,0.725925734172793,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"948","SP_SS_1A_14",107444.846,473.502,1821.274,384.007,356.252,448.276,471.264,0,114,1.078,0.407,0.928,0.857,1.06622117350282,4.74281458410914,57,0.0169507804962557,0.508599389540547,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"949","SP_SS_1A_14",51327.787,309.972,938.725,269.888,242.147,304.598,258.621,0,71,1.115,0.732,0.897,0.931,0.781572470533915,3.4782020690064,35.5,0.0182888266739417,0.651570939093562,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"950","SP_SS_1A_14",32897.346,388.643,930.019,357.972,117.01,201.149,356.322,0,112,3.059,0.478,0.327,0.875,0.584493522839654,2.59802163297688,56,0.0282703352422411,0.458986960148342,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"951","SP_SS_1A_14",38545.384,416.34,1106.377,421.832,116.344,183.908,413.793,0,49,3.626,0.396,0.276,0.727,0.590142395502074,2.62279058961862,24.5,0.028703229419118,0.506510689880313,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"952","SP_SS_1A_14",497886.139,1071.62,7070.128,928.684,682.609,919.54,908.046,0,138,1.36,0.125,0.735,0.825,1.71286306434242,7.61306106275116,69,0.0142002908821689,0.596281808989113,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"953","SP_SS_1A_14",28273.221,225.314,681.428,203.907,176.544,183.908,201.149,0,79,1.155,0.765,0.866,0.922,0.750590209920141,3.34185682688677,39.5,0.0241015340982904,0.764287556097318,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"954","SP_SS_1A_14",27843.838,220.048,680.034,199.709,177.517,183.908,195.402,1,88,1.125,0.757,0.889,0.937,0.764722327136562,3.4051244560836,44.5,0.0244231416660304,0.774817591300124,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"955","SP_SS_1A_14",20511.297,195.233,620.591,177.374,147.236,172.414,155.172,1,72,1.205,0.669,0.83,0.914,0.785663887270405,3.49877095853958,36.5,0.0302560584052778,0.766667825648598,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"956","SP_SS_1A_14",16448.673,223.843,619.435,213.085,98.285,183.908,195.402,1,53,2.168,0.539,0.461,0.835,0.65359460427233,2.90698547527982,27,0.0376586609752653,0.457721424537213,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"957","SP_SS_1A_14",14268.728,160.303,474.532,138.835,130.857,155.172,149.425,0,75,1.061,0.796,0.943,0.895,0.766712354067755,3.41795656714805,37.5,0.0332567836460265,0.615387452570024,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"958","SP_SS_1A_14",37521.471,301.71,984.702,269.054,177.562,206.897,287.356,0,151,1.515,0.486,0.66,0.861,0.822751189449718,3.65986753588499,75.5,0.0262436939106145,0.631110481659227,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"959","SP_SS_1A_14",77255.916,465.801,1253.253,446.084,220.508,264.368,459.77,0,72,2.023,0.618,0.494,0.896,0.631999510106243,2.80945516987832,36,0.0162220974766515,0.635597573488148,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"960","SP_SS_1A_14",55918.882,439.082,1224.587,421.646,168.858,373.563,327.586,0,52,2.497,0.469,0.4,0.793,0.653387232694341,2.90430123847967,26,0.0218993469862291,0.456950642496888,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"961","SP_SS_1A_14",24276.656,303.946,1398.057,271.105,114.015,201.149,293.103,1,94,2.378,0.156,0.421,0.728,1.15980743317594,5.15688386418546,47.5,0.0575885327863936,0.411766226992249,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"962","SP_SS_1A_14",17736.822,191.302,631.507,186.499,121.091,143.678,183.908,0,80,1.54,0.559,0.649,0.888,0.760820347318816,3.38611467085614,40,0.0356042925840943,0.671250948203611,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"963","SP_SS_1A_14",31047.696,264.929,751.45,247.062,160.005,258.621,206.897,0,53,1.544,0.691,0.648,0.899,0.683692468424503,3.04154422776469,26.5,0.0242030841837668,0.580244987307034,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"964","SP_SS_1A_14",62095.392,409.178,1212.854,342.537,230.814,270.115,367.816,0,83,1.484,0.53,0.674,0.851,0.796176607536676,3.54079705258118,41.5,0.0195321095645873,0.625000052590461,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"965","SP_SS_1A_14",18892.853,200.739,585.53,175.063,137.409,183.908,160.92,0,64,1.274,0.692,0.785,0.868,0.751135849229239,3.34468162889931,32,0.0309921429018688,0.638391212217117,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"966","SP_SS_1A_14",23781.214,219.973,651.129,200.66,150.898,183.908,178.161,0,67,1.33,0.705,0.752,0.915,0.729002611178298,3.24493670886076,33.5,0.0273799731165953,0.725806340627836,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"967","SP_SS_1A_14",16911.086,234.579,590.291,202.726,106.212,178.161,201.149,1,66,1.909,0.61,0.524,0.871,0.654532739845185,2.91176760750964,33.5,0.0349055643144385,0.471890222144193,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"968","SP_SS_1A_14",19982.826,234.015,662.046,215.481,118.075,172.414,212.644,0,44,1.825,0.573,0.548,0.836,0.690657634219122,3.07241009648182,22,0.0331307493744879,0.54504360207529,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"969","SP_SS_1A_14",12386.049,162.248,472.321,136.525,115.513,126.437,149.425,1,70,1.182,0.698,0.846,0.882,0.776280386684637,3.45959348104743,35.5,0.0381333062706275,0.655594568097618,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"970","SP_SS_1A_14",20874.621,215.957,611.885,188.552,140.961,183.908,195.402,0,53,1.338,0.701,0.748,0.88,0.728978163729795,3.24517904875048,26.5,0.0293123884740231,0.58088340991364,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"971","SP_SS_1A_14",27216.278,244.371,905.636,226.907,152.718,229.885,212.644,0,69,1.486,0.417,0.673,0.801,0.897011009702469,3.99122107295059,34.5,0.0332755272414545,0.556756075401656,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"972","SP_SS_1A_14",18166.205,231.674,636.846,191.042,121.072,172.414,212.644,0,67,1.578,0.563,0.634,0.791,0.749068520565762,3.33353922174182,33.5,0.0350566340080386,0.495494171306808,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"973","SP_SS_1A_14",26852.954,248.193,1082.473,215.043,158.992,235.632,229.885,0,92,1.353,0.288,0.739,0.818,1.13104943712881,5.03375138925703,46,0.0403111329949025,0.495732239689833,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"974","SP_SS_1A_14",735434.044,1240.634,4008.49,1200.909,779.729,1218.391,810.345,0,69,1.54,0.575,0.649,0.946,0.751083918703641,3.33787988931718,34.5,0.00545050916897722,0.7448813330569,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"975","SP_SS_1A_14",33590.965,424.277,1123.689,359.886,118.841,201.149,396.552,0,170,3.028,0.334,0.33,0.745,0.702452805605945,3.12234707657425,85,0.0334521202353073,0.42111863316519,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"976","SP_SS_1A_14",6143.48,127.607,323.473,128.128,61.049,126.437,68.966,0,63,2.099,0.738,0.476,0.907,0.567182878338453,2.5246082042957,31.5,0.0526530565737986,0.704539307648433,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"977","SP_SS_1A_14",20874.621,203.841,668.779,180.016,147.645,183.908,195.402,0,81,1.219,0.586,0.82,0.86,0.834294815290823,3.71510865700827,40.5,0.0320378990353885,0.58088340991364,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"978","SP_SS_1A_14",27744.75,245.046,770.255,217.536,162.39,212.644,212.644,0,58,1.34,0.588,0.746,0.852,0.795599734703561,3.5408162327155,29,0.0277621892430099,0.61358473944698,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"979","SP_SS_1A_14",20280.091,218.466,750.056,189.714,136.107,201.149,189.655,0,62,1.394,0.453,0.717,0.783,0.888198041594542,3.95361438797348,31,0.0369848439043,0.531603369241373,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"980","SP_SS_1A_14",52979.26,301.546,1018.607,275.267,245.054,281.609,298.851,0,86,1.123,0.642,0.89,0.867,0.831546410742195,3.70043267082505,43,0.0192265237377797,0.629512914492382,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"981","SP_SS_1A_14",20147.973,193.192,606.547,178.83,143.451,183.908,172.414,0,66,1.247,0.688,0.802,0.881,0.761705952092472,3.39175194318627,33,0.0301046164792855,0.635416094842401,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"982","SP_SS_1A_14",12749.373,151.183,450.149,139.348,116.492,149.425,132.184,0,68,1.196,0.791,0.836,0.907,0.724922964558308,3.23039440824411,34,0.0353075402217819,0.645485770459986,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"983","SP_SS_1A_14",15292.642,180.372,729.617,153.042,127.228,172.414,149.425,6,91,1.203,0.361,0.831,0.815,1.07014612964658,4.76742985585656,48.5,0.0477103302359396,0.593590210228137,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"984","SP_SS_1A_14",36200.292,313.732,923.286,322.661,142.849,310.345,229.885,0,63,2.259,0.534,0.443,0.878,0.643616488948987,2.86147380687471,31.5,0.0255049323911531,0.50740727115896,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"985","SP_SS_1A_14",24012.42,213.805,645.551,185.785,164.564,178.161,172.414,1,73,1.129,0.724,0.886,0.904,0.780229195484201,3.47472077939554,37,0.0268840458396113,0.781719169031142,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"986","SP_SS_1A_14",38776.591,389.195,1051.357,358.163,137.848,373.563,247.126,1,88,2.598,0.441,0.385,0.817,0.660345775853228,2.9354148809341,44.5,0.0271131879540417,0.4200367908539,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"987","SP_SS_1A_14",23616.067,264.742,704.656,243.24,123.618,178.161,235.632,0,90,1.968,0.598,0.508,0.86,0.651364469568496,2.89695773721427,45,0.0298379912285987,0.562549393892918,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"988","SP_SS_1A_14",71706.966,405.121,1322.219,377.815,241.653,362.069,321.839,0,130,1.563,0.515,0.64,0.819,0.787031340705812,3.49964665246218,65,0.0184391987802133,0.615362936112306,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"989","SP_SS_1A_14",11494.253,167.556,452.121,155.17,94.316,120.69,155.172,1,57,1.645,0.707,0.608,0.865,0.654535359090185,2.91371399110653,29,0.0393345265673202,0.613756503606612,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"990","SP_SS_1A_14",15358.701,211.944,711.389,184.407,106.044,172.414,172.414,0,126,1.739,0.381,0.575,0.755,0.866939467815268,3.85771147516092,63,0.0463183051743764,0.516665461642148,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"991","SP_SS_1A_14",19718.59,207.216,790.694,175.763,142.843,155.172,195.402,2,111,1.23,0.396,0.813,0.851,1.01021630366419,4.4986373696398,56.5,0.040098911737604,0.650329559811579,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"992","SP_SS_1A_14",26093.276,250.38,808.104,218.549,152.016,224.138,172.414,1,88,1.438,0.502,0.696,0.855,0.830928302127863,3.69758726875895,44.5,0.0309698176649034,0.675212677863713,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"993","SP_SS_1A_14",24012.42,264.618,778.383,256.452,119.218,264.368,149.425,0,85,2.151,0.498,0.465,0.881,0.682541577048475,3.03519956951008,42.5,0.0324158497977297,0.607860301220648,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"994","SP_SS_1A_14",14532.964,197.922,641.029,163.058,113.481,183.908,143.678,0,96,1.437,0.444,0.696,0.787,0.882969805633012,3.93129438604668,48,0.0441086209255043,0.550000776080909,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"995","SP_SS_1A_14",13839.345,202.459,523.298,170.811,103.16,120.69,201.149,0,83,1.656,0.635,0.604,0.856,0.688338321149022,3.0636083156237,41.5,0.0378123386619815,0.570067616279745,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"996","SP_SS_1A_14",16679.879,190.351,544.075,171.275,123.996,172.414,137.931,0,50,1.381,0.708,0.724,0.89,0.713483614001348,3.17661655232813,25,0.0326186418978219,0.701388245631377,"Spain","Son Servera","1A","14","46-48",46,48,2,7.727,""
"997","SP_SS_1A_15",126701.024,608.327,2213.811,521.056,309.604,362.069,563.218,0,123,1.683,0.325,0.594,0.833,0.95574885582539,4.24870071547012,61.5,0.0174727159269052,0.621315597506754,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"998","SP_SS_1A_15",38248.119,256.312,795.216,225.443,216.015,229.885,229.885,0,64,1.044,0.76,0.958,0.908,0.792250493602009,3.52734837630798,32,0.0207909832114881,0.723750393652652,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"999","SP_SS_1A_15",15854.143,192.764,525.848,169.661,118.979,172.414,143.678,1,79,1.426,0.72,0.701,0.888,0.696173727024617,3.09940410583458,40,0.0331678602873709,0.639999993424861,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1000","SP_SS_1A_15",32765.228,441.595,1326.303,426.458,97.824,316.092,362.069,1,94,4.359,0.234,0.229,0.741,0.699817576327998,3.11004366197844,47.5,0.0404789797281435,0.286291429772275,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1001","SP_SS_1A_15",17076.233,197.755,631.507,175.994,123.539,172.414,160.92,0,80,1.425,0.538,0.702,0.835,0.806029746303274,3.58823028057775,40,0.0369816340641405,0.615473729490187,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1002","SP_SS_1A_15",12650.285,160.303,479.871,134.67,119.603,132.184,155.172,0,73,1.126,0.69,0.888,0.86,0.799395017996366,3.56331031410114,36.5,0.037933611772383,0.616748443737207,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1003","SP_SS_1A_15",61632.98,368.982,1061.217,341.561,229.75,298.851,310.345,2,73,1.487,0.688,0.673,0.9,0.698624540619106,3.10696186039975,37.5,0.0172183301862087,0.664528636167173,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1004","SP_SS_1A_15",30089.842,367.187,905.636,356.355,107.509,241.379,310.345,0,59,3.315,0.461,0.302,0.861,0.571771087969417,2.54138709994247,29.5,0.0300977319854322,0.401675803160397,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1005","SP_SS_1A_15",21171.886,217.254,626.169,199.671,135.006,178.161,183.908,0,93,1.479,0.679,0.676,0.88,0.704656755723798,3.13600372612948,46.5,0.0295754945969386,0.646169245264338,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1006","SP_SS_1A_15",92218.263,443.125,1500.689,371.141,316.365,356.322,436.782,0,85,1.173,0.515,0.852,0.873,0.909052023025793,4.04344709961982,42.5,0.0162732299566302,0.592528941337706,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1007","SP_SS_1A_15",25862.07,309.492,836.432,307.164,107.202,298.851,166.667,0,68,2.865,0.465,0.349,0.83,0.61256032949484,2.7230795275488,34,0.0323420360396519,0.519229012637671,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1008","SP_SS_1A_15",15887.172,180.372,507.62,159.702,126.662,143.678,166.667,0,69,1.261,0.775,0.793,0.905,0.713654104681407,3.17854504013726,34.5,0.031951564444572,0.663447718887493,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1009","SP_SS_1A_15",14863.259,208.883,600.969,202.293,93.55,206.897,120.69,1,90,2.162,0.517,0.462,0.841,0.667898558147909,2.97078495054204,45.5,0.0404331916708173,0.595235143886426,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1010","SP_SS_1A_15",44325.541,323.119,943.486,295.874,190.747,201.149,321.839,0,100,1.551,0.626,0.645,0.895,0.716953768392706,3.1888101015973,50,0.0212853803634343,0.684695536833882,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1011","SP_SS_1A_15",32005.551,252.678,764.916,226.208,180.147,206.897,241.379,1,86,1.256,0.687,0.796,0.9,0.759762367952978,3.38147191964917,43.5,0.0238994791872197,0.640872492352209,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1012","SP_SS_1A_15",58263.974,330.397,1070.739,280.585,264.391,310.345,321.839,0,85,1.061,0.639,0.942,0.865,0.85748450306125,3.81609494449097,42.5,0.0183773767302587,0.583333180497482,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1013","SP_SS_1A_15",35936.057,296.242,1016.635,238.982,191.459,281.609,224.138,0,177,1.248,0.437,0.801,0.779,0.955890764999049,4.25402331556351,88.5,0.0282901098470542,0.569335678650949,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1014","SP_SS_1A_15",17439.557,203.354,584.136,198.016,112.136,183.908,166.667,0,166,1.766,0.642,0.566,0.868,0.663023153235278,2.94994343891403,83,0.0334948875134844,0.568964551437319,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
"1015","SP_SS_1A_15",26786.895,352.875,891.353,356.006,95.802,327.586,183.908,0,67,3.716,0.424,0.269,0.855,0.563330758139284,2.50375836362308,33.5,0.0332757118732873,0.44462760305979,"Spain","Son Servera","1A","15","48-50",48,50,2,8.458,""
