 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
22,92680.676,1,84,1376.224,2557.471,3080.460,442.529,350.575,421.672,279.850,29.208,0.615,467.076,2614.943,3419.540,34.472,287.617,1.507,0.664,0.882
23,7563.747,0,70,345.884,6206.897,4212.644,103.448,97.701,111.495,86.376,146.822,0.794,121.236,6206.897,4235.632,148.570,92.018,1.291,0.775,0.905
24,43797.069,3,100,892.508,4396.552,1798.851,293.103,235.632,326.445,170.823,22.647,0.691,334.125,4425.287,2022.989,40.815,169.037,1.911,0.523,0.932
25,35869.998,0,74,779.200,6155.173,2074.713,247.126,252.874,248.074,184.102,48.036,0.742,270.176,6189.655,2321.839,66.161,188.886,1.347,0.742,0.917
26,46439.426,1,94,1009.324,3247.127,4000.000,327.586,241.379,287.918,205.365,179.819,0.573,337.323,3247.127,4091.954,166.201,217.802,1.402,0.713,0.890
27,20412.209,0,78,649.157,6913.793,1982.759,218.391,178.161,251.911,103.170,143.559,0.609,266.669,6913.793,1994.253,142.883,114.910,2.442,0.410,0.887
28,18430.441,0,76,759.338,4821.839,3419.540,155.172,298.851,301.722,77.775,67.334,0.402,318.797,4827.586,3718.391,62.049,86.131,3.879,0.258,0.849
29,13938.434,0,75,520.509,2454.023,3454.023,126.437,172.414,155.647,114.021,66.444,0.646,183.638,2494.253,3626.437,69.864,126.437,1.365,0.733,0.877
30,12980.579,0,92,461.643,2206.897,4034.483,132.184,132.184,153.508,107.665,135.093,0.765,167.063,2224.138,4034.483,130.815,113.631,1.426,0.701,0.917
31,36959.970,0,80,817.387,5597.701,3494.253,218.391,212.644,237.726,197.955,26.838,0.695,273.759,5620.690,3706.897,50.964,200.089,1.201,0.833,0.919
32,67446.165,0,98,1233.293,1735.632,2477.012,367.816,379.310,453.530,189.348,39.062,0.557,469.016,1752.874,2856.322,53.973,214.894,2.395,0.417,0.858
33,26555.689,0,82,839.460,2747.127,2109.195,275.862,252.874,333.433,101.405,41.058,0.474,343.772,2747.127,2321.839,38.211,114.507,3.288,0.304,0.866
34,12518.167,0,81,458.854,517.241,3419.540,126.437,155.172,146.846,108.539,111.235,0.747,157.811,586.207,3419.540,100.491,115.688,1.353,0.739,0.889
35,15193.553,1,75,515.748,672.414,3574.713,160.920,160.920,164.607,117.522,134.678,0.718,187.642,701.149,3574.713,130.030,130.043,1.401,0.714,0.921
36,16448.673,1,71,544.892,3367.816,4333.333,160.920,160.920,174.919,119.730,131.572,0.696,199.501,3373.563,4350.575,138.504,127.089,1.461,0.684,0.891
37,26885.984,0,72,931.076,5333.333,3224.138,281.609,333.333,404.563,84.616,52.217,0.390,387.494,5356.322,3545.977,54.660,111.255,4.781,0.209,0.743
38,36002.116,0,77,786.750,1436.782,1643.678,270.115,247.126,265.009,172.973,144.865,0.731,274.722,1436.782,1735.632,164.219,175.642,1.532,0.653,0.882
39,16547.761,0,90,588.897,2218.391,2689.655,172.414,155.172,157.148,134.073,18.433,0.600,183.638,2218.391,2764.368,20.136,152.728,1.172,0.853,0.880
40,17373.498,0,153,603.180,2500.000,1390.805,160.920,195.402,162.794,135.881,56.313,0.600,202.132,2580.460,1586.207,75.174,148.428,1.198,0.835,0.880
41,31576.168,0,70,769.438,1132.184,3597.701,298.851,155.172,291.276,138.027,7.433,0.670,300.833,1132.184,3695.402,6.582,145.311,2.110,0.474,0.910
42,61732.068,0,91,1019.424,1505.747,3224.138,362.069,241.379,351.671,223.504,8.943,0.746,366.602,1505.747,3367.816,9.019,237.633,1.573,0.636,0.943
43,100673.806,0,109,1800.496,3298.851,2000.000,580.460,637.931,840.233,152.555,49.622,0.390,773.197,3304.598,2580.460,41.987,154.663,5.508,0.182,0.896
44,38809.620,0,155,935.936,2614.943,4264.368,310.345,189.655,308.782,160.029,8.112,0.557,316.718,2614.943,4339.081,168.486,175.756,1.930,0.518,0.871
45,16613.820,1,81,552.203,3977.012,3827.586,155.172,143.678,156.124,135.491,154.125,0.685,175.922,3988.506,3833.333,128.367,135.397,1.152,0.868,0.894
46,112234.118,0,111,1709.219,3298.851,2660.920,488.506,339.080,452.339,315.916,7.387,0.483,503.194,3298.851,2919.540,13.878,338.616,1.432,0.698,0.898
47,64803.808,0,65,1234.687,505.747,2689.655,402.299,298.851,384.912,214.363,21.954,0.534,402.955,505.747,2908.046,3.270,250.690,1.796,0.557,0.882
48,28636.545,0,104,823.782,5235.632,3247.127,235.632,189.655,222.519,163.856,173.716,0.530,250.907,5235.632,3333.333,159.905,181.114,1.358,0.736,0.846
49,75241.119,1,90,1191.838,931.035,3988.506,275.862,390.805,382.054,250.750,101.616,0.666,412.033,971.264,4000.000,112.989,270.836,1.524,0.656,0.914
50,39536.268,0,115,936.175,2120.690,2954.023,321.839,218.391,287.189,175.283,5.044,0.567,323.681,2120.690,3063.218,6.116,209.409,1.638,0.610,0.852
51,67578.283,0,86,1032.651,2327.586,4494.253,298.851,316.092,322.888,266.480,59.085,0.796,348.306,2333.333,4747.127,37.626,287.707,1.212,0.825,0.939
52,50072.667,0,97,1017.212,4465.517,5028.736,287.356,316.092,307.619,207.251,60.821,0.608,338.105,4465.517,5270.115,31.799,246.534,1.484,0.674,0.842
53,33623.994,0,82,757.366,5080.460,1833.333,229.885,212.644,252.826,169.332,34.123,0.737,264.929,5080.460,2017.241,40.601,178.239,1.493,0.670,0.924
54,35869.998,0,83,823.543,5316.092,3000.000,218.391,258.621,247.647,184.420,123.521,0.665,301.601,5356.322,3000.000,120.964,212.856,1.343,0.745,0.911
55,46769.721,0,85,1011.296,3436.782,1770.115,247.126,379.310,409.406,145.452,116.639,0.575,403.610,3500.000,1770.115,109.983,152.723,2.815,0.355,0.901
56,149722.560,0,148,1820.556,1695.402,3367.816,385.057,626.437,582.440,327.300,92.920,0.568,627.385,1827.586,3994.253,86.849,354.579,1.780,0.562,0.877
57,24210.597,0,73,655.073,1729.885,1396.552,178.161,195.402,208.965,147.517,127.532,0.709,231.959,1747.126,1408.046,131.987,167.235,1.417,0.706,0.887
58,25961.159,1,131,766.889,2206.897,2816.092,241.379,201.149,275.862,119.824,150.473,0.555,280.669,2224.138,2821.839,137.490,132.749,2.302,0.434,0.853
59,38842.650,1,105,948.247,6798.851,3316.092,304.598,201.149,298.487,165.689,23.258,0.543,316.562,6798.851,3477.012,15.803,184.916,1.801,0.555,0.873
60,51592.023,0,117,1278.692,4758.621,1155.172,298.851,298.851,268.280,244.852,143.926,0.397,309.492,4821.839,1166.667,111.801,283.010,1.096,0.913,0.786
61,103382.222,0,74,1683.541,1068.966,695.402,563.218,275.862,545.679,241.223,6.703,0.458,566.755,1068.966,919.540,6.404,245.368,2.262,0.442,0.896
62,8521.602,0,68,577.980,5057.471,2224.138,212.644,91.954,175.021,61.993,173.240,0.321,218.844,5068.966,2229.885,156.801,87.960,2.823,0.354,0.606
63,28141.103,0,74,760.155,1511.494,4201.150,183.908,258.621,234.119,153.043,76.540,0.612,267.658,1557.471,4459.770,75.069,181.162,1.530,0.654,0.865
64,34020.348,0,78,1204.487,3959.770,1350.575,201.149,431.034,429.026,100.964,71.847,0.295,452.566,4000.000,1781.609,72.255,144.172,4.249,0.235,0.704
65,16085.349,1,67,502.281,1977.012,2005.747,166.667,155.172,171.431,119.468,42.574,0.801,182.918,2011.494,2155.172,43.727,117.851,1.435,0.697,0.911
66,14599.023,0,80,504.254,5494.253,2603.448,143.678,149.425,154.598,120.235,49.546,0.721,171.453,5505.747,2747.127,50.440,137.645,1.286,0.778,0.880
67,72202.408,0,113,1282.059,5304.598,879.310,350.575,431.034,412.399,222.917,114.635,0.552,480.633,5436.782,879.310,116.259,278.740,1.850,0.541,0.834
68,18067.117,0,79,574.036,4500.000,4224.138,155.172,178.161,172.629,133.255,64.710,0.689,181.740,4505.747,4390.805,34.695,146.562,1.295,0.772,0.883
69,13938.434,0,82,546.864,4862.069,4896.552,166.667,160.920,169.268,104.845,29.083,0.586,187.642,4885.058,5040.230,49.970,128.077,1.614,0.619,0.801
70,30849.519,0,120,912.609,4120.690,4051.724,252.874,201.149,239.913,163.721,30.412,0.465,271.091,4120.690,4201.150,21.125,172.250,1.465,0.682,0.868
71,117419.744,0,117,1536.088,4241.379,3189.655,563.218,310.345,534.951,279.471,8.202,0.625,576.004,4241.379,3396.552,12.095,304.849,1.914,0.522,0.905
72,20577.356,0,85,619.196,4080.460,3195.402,201.149,160.920,213.436,122.753,151.811,0.674,228.877,4091.954,3212.644,141.116,127.523,1.739,0.575,0.886
73,34746.996,0,186,891.353,4844.828,2143.678,241.379,258.621,281.552,157.134,119.810,0.550,321.685,4844.828,2183.908,138.621,174.964,1.792,0.558,0.848
74,14466.905,0,125,877.070,5137.931,2609.195,114.943,281.609,274.003,67.225,105.821,0.236,286.320,5149.425,2609.195,100.408,81.419,4.076,0.245,0.762
75,22360.947,0,102,699.895,5505.747,3034.483,166.667,206.897,178.491,159.509,92.290,0.574,213.264,5563.219,3241.379,75.964,166.667,1.119,0.894,0.875
76,53606.820,0,164,1242.237,2770.115,1465.517,362.069,258.621,332.264,205.422,161.883,0.437,363.207,2770.115,1568.966,175.462,214.106,1.617,0.618,0.872
77,28966.840,0,58,745.872,5591.954,3206.897,172.414,241.379,232.317,158.756,89.738,0.654,256.312,5637.931,3206.897,109.654,167.991,1.463,0.683,0.893
78,29792.576,0,100,842.010,5000.000,2672.414,252.874,247.126,305.148,124.311,47.318,0.528,341.749,5000.000,2919.540,42.274,151.588,2.455,0.407,0.847
79,20081.914,0,94,660.651,1051.724,3005.747,172.414,224.138,236.001,108.343,123.824,0.578,242.267,1074.713,3005.747,112.306,115.139,2.178,0.459,0.886
80,48553.312,0,72,975.518,5103.448,3465.517,350.575,195.402,360.165,171.643,10.704,0.641,360.744,5132.184,3655.173,30.651,166.294,2.098,0.477,0.933
81,20511.297,1,73,593.996,2264.368,3551.724,166.667,160.920,164.416,158.840,122.229,0.731,208.249,2287.356,3551.724,129.401,155.809,1.035,0.966,0.898
82,21601.269,1,113,866.393,2793.104,4942.529,189.655,178.161,191.015,143.987,45.840,0.362,223.843,2821.839,5120.690,48.122,154.051,1.327,0.754,0.857
