 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
30,23054.566,1,85,779.777,3160.920,3241.379,206.897,201.149,182.982,160.420,34.923,0.476,208.883,3160.920,3310.345,172.093,166.617,1.141,0.877,0.838
31,483485.293,0,94,2952.950,1327.586,3770.115,833.333,764.368,826.642,744.690,0.815,0.697,875.112,1402.299,3787.356,141.399,763.349,1.110,0.901,0.947
32,22129.741,0,96,628.141,5804.598,3333.333,189.655,183.908,218.367,129.033,139.794,0.705,240.076,5810.345,3350.575,137.911,137.957,1.692,0.591,0.908
33,18991.942,0,77,634.296,3137.931,5000.000,183.908,195.402,217.788,111.032,42.607,0.593,237.934,3160.920,5195.402,52.853,129.549,1.961,0.510,0.863
34,19421.325,0,83,572.064,5557.471,3252.874,160.920,212.644,184.089,134.326,88.680,0.746,213.883,5609.196,3465.517,83.830,150.672,1.370,0.730,0.892
35,18991.942,1,91,561.147,3522.989,2614.943,166.667,189.655,205.686,117.564,52.340,0.758,213.883,3580.460,2804.598,59.300,124.127,1.750,0.572,0.924
36,34383.672,0,67,1102.672,6396.552,3747.127,304.598,385.057,448.579,97.594,56.584,0.355,482.895,6402.299,4132.184,51.766,121.758,4.596,0.218,0.765
37,28999.869,0,94,1028.707,1149.425,5264.368,229.885,385.057,441.431,83.646,64.277,0.344,437.688,1155.172,5643.678,60.068,105.493,5.277,0.189,0.741
38,10272.163,2,162,406.144,2551.724,1488.506,120.690,120.690,120.136,108.868,22.190,0.783,126.175,2557.471,1528.736,149.931,120.690,1.103,0.906,0.892
39,13773.286,1,89,471.743,2649.425,3488.506,137.931,143.678,148.715,117.921,51.835,0.778,159.787,2660.920,3603.448,37.694,123.612,1.261,0.793,0.897
40,15854.143,1,79,620.013,1316.092,3270.115,149.425,195.402,162.438,124.270,82.722,0.518,198.422,1321.839,3270.115,100.008,143.368,1.307,0.765,0.789
41,27546.573,0,66,781.749,919.540,2344.828,224.138,247.126,287.507,121.991,46.174,0.566,321.685,931.035,2591.954,48.621,142.234,2.357,0.424,0.874
42,33789.142,0,93,743.083,3091.954,2281.609,195.402,247.126,242.827,177.170,113.081,0.769,257.340,3132.184,2281.609,113.703,189.768,1.371,0.730,0.915
43,26456.601,0,90,676.329,6408.046,1764.368,206.897,224.138,215.492,156.319,53.490,0.727,238.142,6459.770,1988.506,70.253,158.060,1.379,0.725,0.886
44,13211.786,7,84,500.887,1212.644,752.874,137.931,143.678,153.353,109.693,59.878,0.662,172.414,1212.644,879.310,36.870,119.222,1.398,0.715,0.878
45,18298.323,1,83,530.031,2591.954,1804.598,166.667,172.414,155.610,149.722,18.179,0.818,172.892,2591.954,1856.322,164.578,154.119,1.039,0.962,0.909
46,16547.761,0,129,761.550,3718.391,2505.747,137.931,183.908,171.605,122.778,95.421,0.359,185.339,3781.609,2689.655,82.875,133.834,1.398,0.715,0.853
47,11263.047,1,84,433.077,6040.230,1505.747,155.172,97.701,156.939,91.377,178.671,0.755,157.811,6040.230,1545.977,169.509,97.701,1.717,0.582,0.917
48,30155.901,8,72,846.193,839.080,4994.253,224.138,218.391,213.289,180.017,27.241,0.529,244.506,844.828,5155.173,29.578,197.677,1.185,0.844,0.860
49,32798.258,0,75,869.759,5310.345,1568.966,201.149,298.851,313.552,133.184,67.437,0.545,318.797,5310.345,1850.575,56.023,154.531,2.354,0.425,0.834
50,14995.377,0,75,496.126,4356.322,2827.586,137.931,149.425,150.702,126.692,116.302,0.766,162.248,4390.805,2827.586,112.932,133.722,1.190,0.841,0.911
51,17637.734,6,72,722.067,931.035,2051.724,270.115,149.425,301.334,74.525,19.181,0.425,279.017,948.276,2201.149,32.381,79.082,4.043,0.247,0.852
52,18397.411,1,85,556.964,2448.276,1143.678,155.172,166.667,169.766,137.980,128.311,0.745,187.113,2459.770,1155.172,132.510,148.392,1.230,0.813,0.899
53,20147.973,0,91,634.296,4091.954,5155.173,172.414,206.897,176.112,145.664,104.031,0.629,213.264,4155.173,5155.173,104.036,158.660,1.209,0.827,0.878
54,54630.733,0,92,996.196,2074.713,3879.310,264.368,281.609,279.227,249.109,44.308,0.692,327.233,2126.437,4160.920,59.381,263.705,1.121,0.892,0.894
55,19157.089,1,78,697.923,2264.368,1586.207,160.920,189.655,186.152,131.031,62.727,0.494,211.006,2287.356,1770.115,60.642,154.367,1.421,0.704,0.789
56,39007.797,1,88,804.738,2712.644,3212.644,241.379,241.379,248.649,199.744,56.412,0.757,262.109,2729.885,3396.552,37.875,202.579,1.245,0.803,0.910
57,51988.376,9,92,1007.113,1614.943,4408.046,281.609,310.345,339.599,194.917,124.856,0.644,361.886,1649.425,4413.793,122.681,214.209,1.742,0.574,0.882
58,26390.542,0,64,693.162,3195.402,3660.920,172.414,247.126,234.391,143.356,77.813,0.690,251.038,3258.621,3908.046,74.055,155.166,1.635,0.612,0.891
59,21171.886,18,84,615.252,488.506,3379.310,137.931,218.391,216.214,124.677,108.523,0.703,234.790,505.747,3379.310,111.541,137.931,1.734,0.577,0.927
60,15788.084,0,84,561.147,4390.805,5321.839,212.644,120.690,201.776,99.625,165.054,0.630,217.557,4390.805,5362.069,167.800,112.129,2.025,0.494,0.879
61,22162.770,1,64,634.296,500.000,3103.448,195.402,178.161,173.255,162.873,159.877,0.692,202.132,500.000,3183.908,165.174,171.209,1.064,0.940,0.880
62,9578.545,0,134,490.787,3528.736,2637.931,137.931,143.678,161.825,75.364,133.819,0.500,175.170,3528.736,2655.172,138.991,87.749,2.147,0.466,0.776
63,24937.245,0,68,645.790,6316.092,3988.506,212.644,189.655,196.071,161.937,167.944,0.751,214.576,6316.092,4080.460,172.304,169.685,1.211,0.826,0.891
64,13046.638,1,149,463.003,3459.770,4344.828,160.920,137.931,148.046,112.205,9.346,0.765,170.874,3459.770,4471.264,19.654,125.721,1.319,0.758,0.898
65,17109.262,1,85,601.786,1827.586,4643.678,132.184,224.138,211.285,103.103,109.570,0.594,226.775,1890.805,4643.678,98.746,113.988,2.049,0.488,0.865
