 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
22,19652.531,0,60,604.335,5339.081,3856.322,143.678,195.402,207.146,120.796,106.332,0.676,206.017,5367.816,3867.816,120.141,134.281,1.715,0.583,0.869
23,13509.051,0,123,607.124,3218.391,3591.954,120.690,183.908,183.114,93.932,105.660,0.461,194.470,3224.138,3591.954,108.970,109.760,1.949,0.513,0.805
24,11593.342,1,122,616.646,5804.598,2580.460,172.414,114.943,182.868,80.720,23.067,0.383,193.192,5810.345,2689.655,30.379,97.708,2.265,0.441,0.836
25,14830.229,0,100,551.625,4752.874,5005.747,132.184,195.402,155.591,121.360,90.062,0.612,196.750,4758.621,5005.747,96.710,128.995,1.282,0.780,0.840
26,24045.450,0,113,778.960,2568.966,4080.460,212.644,160.920,218.490,140.124,167.558,0.498,228.877,2580.460,4086.207,141.116,145.525,1.559,0.641,0.863
27,19355.266,0,110,602.363,4528.736,3982.759,149.425,189.655,195.874,125.815,63.078,0.670,210.458,4545.977,4166.667,55.008,132.429,1.557,0.642,0.908
28,6903.158,1,120,417.061,2488.506,3183.908,114.943,120.690,136.094,64.583,136.142,0.499,155.279,2488.506,3183.908,128.991,72.964,2.107,0.475,0.799
29,21667.328,0,87,708.023,931.035,1528.736,206.897,178.161,185.339,148.850,21.450,0.543,211.944,931.035,1678.161,12.529,172.428,1.245,0.803,0.826
30,46835.780,0,68,1421.145,1017.241,2195.402,545.977,172.414,507.507,117.502,8.908,0.291,547.909,1017.241,2298.851,4.814,147.602,4.319,0.232,0.758
31,47991.811,0,119,980.518,2660.920,3408.046,316.092,201.149,333.000,183.499,167.655,0.627,347.214,2660.920,3425.287,155.556,190.222,1.815,0.551,0.916
32,29627.429,0,69,735.772,3666.667,5137.931,241.379,206.897,260.877,144.600,33.416,0.688,264.430,3678.161,5327.586,42.357,162.334,1.804,0.554,0.905
33,23087.595,0,110,776.988,2632.184,3356.322,235.632,166.667,216.877,135.542,168.614,0.481,270.176,2632.184,3385.058,150.709,166.667,1.600,0.625,0.812
34,60675.125,0,115,1099.067,5551.724,3454.023,344.828,310.345,389.596,198.292,142.811,0.631,431.073,5580.460,3459.770,137.161,219.376,1.965,0.509,0.911
35,27348.396,0,123,871.971,5172.414,1931.035,206.897,252.874,266.694,130.566,55.810,0.452,272.550,5206.897,2178.161,65.056,138.131,2.043,0.490,0.880
36,19058.001,1,89,735.772,1252.874,3747.127,183.908,201.149,179.026,135.541,65.729,0.442,217.254,1252.874,3885.058,37.476,161.483,1.321,0.757,0.764
37,43962.216,0,98,939.542,1091.954,3132.184,321.839,270.115,361.465,154.855,139.074,0.626,362.434,1091.954,3166.667,152.622,164.672,2.334,0.428,0.876
38,12088.784,1,83,515.748,908.046,3649.425,166.667,137.931,140.138,109.834,169.848,0.571,174.508,908.046,3712.644,162.759,132.701,1.276,0.784,0.804
39,22823.360,0,82,1005.957,4580.460,2879.310,247.126,252.874,204.658,141.991,53.245,0.283,261.731,4580.460,3051.724,19.231,199.068,1.441,0.694,0.545
40,8884.926,1,78,486.604,3873.563,4816.092,74.713,189.655,197.851,57.177,85.948,0.472,190.437,3902.299,5005.747,84.806,68.202,3.460,0.289,0.781
41,42839.215,0,106,1143.072,2206.897,4310.345,396.552,178.161,372.539,146.413,173.627,0.412,403.529,2206.897,4362.069,169.330,175.250,2.544,0.393,0.846
42,16514.732,2,109,1127.055,3396.552,4166.667,137.931,235.632,210.386,99.946,85.671,0.163,241.242,3448.276,4402.299,77.619,131.850,2.105,0.475,0.688
43,200951.258,0,139,2810.596,1448.276,3919.540,425.287,798.851,727.765,351.568,91.689,0.320,812.705,1534.483,3919.540,100.595,424.226,2.070,0.483,0.807
44,425485.554,1,163,5313.777,2172.414,2270.115,1155.172,666.667,1094.186,495.112,8.390,0.189,1159.297,2172.414,2626.437,4.834,584.293,2.210,0.452,0.811
45,35572.733,1,90,1068.190,2609.195,1971.264,316.092,281.609,350.042,129.392,132.656,0.392,389.662,2614.943,2005.747,142.792,160.629,2.705,0.370,0.796
46,12154.843,5,100,551.625,6212.644,4545.977,114.943,189.655,196.073,78.930,70.829,0.502,203.192,6224.138,4729.885,61.260,89.820,2.484,0.403,0.816
47,13740.257,3,94,589.474,6931.035,4988.506,97.701,212.644,220.813,79.228,81.689,0.497,218.844,6936.782,5189.655,66.801,96.886,2.787,0.359,0.817
48,28867.751,0,173,1273.692,3609.195,3500.000,178.161,442.529,433.425,84.803,73.770,0.224,449.784,3678.161,3942.529,79.695,113.490,5.111,0.196,0.689
49,20346.150,0,109,796.610,3724.138,3149.425,178.161,241.379,212.649,121.823,56.669,0.403,278.009,3724.138,3390.805,60.255,147.304,1.746,0.573,0.766
50,157253.278,0,93,1842.389,1477.012,2879.310,557.471,459.770,576.484,347.314,149.186,0.582,585.418,1568.966,2902.299,136.591,369.570,1.660,0.602,0.890
51,25696.923,0,72,702.445,5051.724,2948.276,264.368,143.678,256.342,127.636,174.135,0.654,265.925,5051.724,3000.000,173.797,138.005,2.008,0.498,0.902
52,334258.175,0,174,3586.429,5068.966,2936.782,844.828,574.713,802.571,530.284,169.439,0.327,846.780,5068.966,3316.092,176.108,548.674,1.513,0.661,0.927
53,70253.670,0,128,1253.492,5827.586,2890.805,321.839,350.575,344.877,259.367,129.397,0.562,381.611,5844.828,2971.264,142.958,281.728,1.330,0.752,0.882
54,23913.332,0,80,660.651,5965.517,2086.207,178.161,206.897,201.733,150.929,56.240,0.689,226.411,6005.747,2293.104,66.038,166.617,1.337,0.748,0.907
