 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
17,79898.273,0,84,1266.043,2655.172,2844.828,402.299,350.575,405.040,251.159,34.333,0.626,415.386,2655.172,3091.954,14.421,252.139,1.613,0.620,0.913
18,28735.634,0,62,1062.034,5293.104,2080.460,206.897,287.356,265.517,137.797,57.604,0.320,309.492,5344.828,2367.816,68.199,164.877,1.927,0.519,0.785
19,22393.977,0,62,657.862,4954.023,2063.218,218.391,160.920,196.204,145.323,175.665,0.650,223.178,4954.023,2137.931,11.889,154.547,1.350,0.741,0.889
20,35539.703,0,52,817.387,5637.931,850.575,178.161,281.609,301.885,149.893,71.991,0.668,311.513,5643.678,1132.184,60.124,155.592,2.014,0.497,0.930
21,22030.652,0,75,716.967,2367.816,3798.851,270.115,166.667,242.966,115.450,26.046,0.539,281.844,2367.816,3931.035,16.587,126.583,2.105,0.475,0.854
22,9479.456,1,75,398.594,4189.655,666.667,120.690,114.943,128.755,93.741,136.404,0.750,140.305,4189.655,683.908,145.008,108.243,1.374,0.728,0.886
23,57074.914,1,84,1007.690,1551.724,3712.644,321.839,270.115,316.308,229.744,150.207,0.706,354.137,1597.701,3741.379,138.289,247.950,1.377,0.726,0.921
24,14070.552,20,91,496.126,4471.264,810.345,143.678,137.931,144.526,123.958,127.826,0.718,165.772,4505.747,810.345,123.690,131.103,1.166,0.858,0.894
25,15226.583,1,71,678.301,4160.920,2988.506,137.931,160.920,155.615,124.584,86.698,0.416,181.740,4178.161,3137.931,55.305,136.416,1.249,0.801,0.824
26,20147.973,0,64,575.769,1517.241,2689.655,137.931,178.161,176.293,145.514,101.847,0.764,199.252,1522.989,2701.149,123.232,137.931,1.212,0.825,0.939
27,31477.079,0,72,770.255,5183.908,3580.460,224.138,224.138,207.609,193.045,68.864,0.667,244.506,5183.908,3735.632,23.552,198.132,1.075,0.930,0.864
28,35209.409,1,89,785.116,5724.138,4298.851,195.402,270.115,255.081,175.748,81.711,0.718,273.094,5821.839,4568.966,81.529,192.608,1.451,0.689,0.909
29,39272.033,0,90,953.586,2247.126,3419.540,229.885,252.874,240.348,208.043,99.219,0.543,271.091,2298.851,3649.425,57.995,206.772,1.155,0.866,0.854
30,83729.691,0,66,1443.795,4902.299,2511.494,339.080,408.046,345.818,308.278,96.505,0.505,420.955,4977.012,2919.540,75.774,337.039,1.122,0.891,0.869
31,16118.378,0,64,559.753,1764.368,4522.989,155.172,178.161,148.140,138.535,42.254,0.646,183.998,1787.356,4701.150,75.530,152.618,1.069,0.935,0.819
32,14301.758,1,65,486.026,5408.046,4183.908,160.920,137.931,158.242,115.074,152.020,0.761,175.075,5408.046,4195.402,156.801,123.439,1.375,0.727,0.916
33,15028.406,0,83,556.964,5080.460,1241.379,137.931,149.425,153.644,124.540,66.951,0.609,183.998,5097.701,1390.805,51.340,131.460,1.234,0.811,0.827
34,26357.512,1,103,1611.926,5643.678,2051.724,189.655,390.805,403.168,83.239,110.843,0.127,404.265,5683.908,2051.724,104.826,99.070,4.843,0.206,0.752
35,54267.409,1,134,1397.241,1666.667,3902.299,339.080,275.862,322.233,214.427,9.727,0.349,350.763,1672.414,4137.931,18.138,225.065,1.503,0.665,0.848
