 ,Area,Min,Max,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
20,482593.497,0,120,3782.789,4022.989,4040.230,833.333,844.828,867.892,707.988,127.999,0.424,910.190,4149.425,4063.218,124.192,732.390,1.226,0.816,0.940
21,19124.060,0,84,706.051,2517.241,3741.379,137.931,235.632,223.882,108.760,99.944,0.482,236.262,2597.701,3977.012,85.815,133.909,2.058,0.486,0.821
22,19157.089,0,71,701.867,6436.782,3321.839,155.172,172.414,165.854,147.067,76.749,0.489,185.072,6442.529,3471.264,36.158,154.446,1.128,0.887,0.883
23,19982.826,1,72,743.322,5971.265,2137.931,155.172,218.391,190.726,133.400,107.881,0.454,227.357,6022.989,2143.678,110.726,154.659,1.430,0.699,0.853
24,37620.559,0,162,835.854,5074.713,4637.931,252.874,229.885,283.840,168.757,135.431,0.677,319.573,5074.713,4655.173,142.306,184.695,1.682,0.595,0.906
25,192330.568,0,101,2475.530,3465.517,3275.862,505.747,614.943,529.871,462.155,74.631,0.394,626.674,3534.483,3890.805,78.896,490.019,1.147,0.872,0.904
26,29462.282,1,70,891.353,5666.667,1885.058,183.908,264.368,240.927,155.701,91.179,0.466,271.821,5735.632,2149.425,76.551,182.432,1.547,0.646,0.807
27,5020.479,1,62,358.772,6798.851,4425.287,74.713,126.437,124.308,51.423,107.171,0.490,132.683,6827.586,4425.287,107.650,59.965,2.417,0.414,0.804
28,24739.068,3,72,693.740,2752.874,3126.437,172.414,189.655,182.454,172.640,98.168,0.646,218.466,2758.621,3137.931,125.362,172.414,1.057,0.946,0.901
29,49907.520,3,78,1141.916,1741.379,821.839,247.126,298.851,297.585,213.533,109.786,0.481,313.732,1781.609,844.828,118.443,227.727,1.394,0.718,0.885
30,21964.594,0,70,747.267,5028.736,1402.299,137.931,270.115,236.426,118.287,99.390,0.494,274.000,5080.460,1402.299,99.660,136.238,1.999,0.500,0.832
31,58495.181,0,129,1098.250,5436.782,2385.058,218.391,385.057,363.914,204.659,88.444,0.609,392.239,5517.242,2770.115,79.019,216.816,1.778,0.562,0.878
32,68866.432,0,78,1176.737,6534.483,2747.127,367.816,287.356,397.877,220.378,155.334,0.625,431.991,6534.483,2798.851,146.944,227.641,1.805,0.554,0.912
33,20907.651,4,98,740.533,5729.885,2741.379,172.414,189.655,177.452,150.015,121.105,0.479,195.149,5810.345,2741.379,103.627,168.550,1.183,0.845,0.882
34,88684.111,0,64,1352.757,5758.621,5143.678,287.356,419.540,439.701,256.802,102.512,0.609,467.782,5764.368,5143.678,116.250,271.944,1.712,0.584,0.885
35,27744.750,3,87,733.800,1925.287,4522.989,212.644,206.897,209.962,168.248,146.600,0.647,231.674,1925.287,4551.724,156.615,187.996,1.248,0.801,0.909
36,49544.196,0,63,1246.181,1103.448,3971.264,379.310,212.644,370.331,170.339,1.319,0.401,384.542,1103.448,4149.425,9.462,212.216,2.174,0.460,0.756
37,15755.054,0,114,586.108,6005.747,2367.816,109.195,201.149,193.166,103.848,91.106,0.576,202.459,6034.483,2367.816,96.520,109.195,1.860,0.538,0.874
38,19850.708,0,63,831.910,1741.379,2304.598,178.161,178.161,193.832,130.395,38.278,0.360,225.314,1747.126,2482.759,52.253,149.156,1.487,0.673,0.849
39,13839.345,0,63,502.859,5701.150,1000.000,172.414,120.690,158.947,110.860,176.619,0.688,175.075,5701.150,1034.483,156.801,120.690,1.434,0.697,0.891
40,30155.901,0,104,858.603,4597.701,3637.931,137.931,339.080,353.789,108.527,98.027,0.514,348.496,4620.690,3637.931,103.349,120.103,3.260,0.307,0.856
41,19322.236,0,69,609.096,5137.931,1149.425,218.391,132.184,216.281,113.749,3.231,0.654,222.065,5137.931,1183.908,169.563,125.497,1.901,0.526,0.864
42,21370.063,0,87,708.023,5195.402,3000.000,183.908,218.391,211.095,128.896,61.430,0.536,234.015,5229.885,3212.644,65.323,148.841,1.638,0.611,0.807
43,13509.051,1,70,476.504,3155.172,4258.621,149.425,132.184,151.295,113.687,40.187,0.748,170.584,3160.920,4362.069,32.619,124.397,1.331,0.751,0.889
44,23682.126,1,85,737.505,1816.092,2948.276,264.368,114.943,269.740,111.786,179.752,0.547,271.821,1816.092,3051.724,13.449,114.943,2.413,0.414,0.901
45,46043.073,0,87,1090.939,1919.540,2189.655,206.897,356.322,338.881,172.993,72.663,0.486,378.875,1959.770,2540.230,67.714,189.101,1.959,0.510,0.859
46,22922.448,1,86,720.912,2770.115,4241.379,178.161,201.149,189.055,154.377,119.962,0.554,218.844,2798.851,4241.379,113.199,173.468,1.225,0.817,0.847
47,15127.494,0,65,544.892,6189.655,1701.149,160.920,166.667,151.868,126.827,158.814,0.640,181.740,6189.655,1758.621,145.305,146.298,1.197,0.835,0.825
48,22195.800,0,69,656.707,5379.310,2936.782,178.161,201.149,186.114,151.846,58.009,0.647,207.693,5436.782,3137.931,75.579,158.442,1.226,0.816,0.876
49,34284.584,0,68,806.949,6862.069,5379.310,270.115,241.379,275.698,158.334,145.059,0.662,275.203,6954.023,5379.310,118.706,165.511,1.741,0.574,0.876
50,26291.453,0,57,810.893,1373.563,3413.793,258.621,178.161,263.185,127.193,162.329,0.502,267.411,1396.552,3419.540,151.783,136.315,2.069,0.483,0.821
51,16415.644,0,58,500.887,1275.862,2114.943,149.425,166.667,157.096,133.046,116.591,0.822,170.196,1339.080,2114.943,101.689,142.234,1.181,0.847,0.911
52,24507.862,0,73,745.872,3465.517,2293.104,166.667,270.115,250.315,124.660,109.735,0.554,289.247,3471.264,2293.104,110.956,149.648,2.008,0.498,0.839
53,23847.273,2,130,844.221,4528.736,4252.874,172.414,218.391,217.930,139.326,119.999,0.420,237.587,4557.471,4258.621,122.152,165.611,1.564,0.639,0.861
54,186352.235,0,109,1773.424,143.678,3172.414,517.241,568.966,568.056,417.690,55.415,0.745,606.179,333.333,3735.632,68.299,421.990,1.360,0.735,0.932
55,20544.327,0,55,693.162,5206.897,2247.126,166.667,201.149,184.814,141.536,97.888,0.537,218.466,5275.862,2247.126,116.565,163.524,1.306,0.766,0.808
56,41980.449,0,105,1032.890,3218.391,3270.115,258.621,241.379,245.966,217.311,142.548,0.494,285.858,3218.391,3356.322,149.826,225.579,1.132,0.884,0.874
57,105430.049,6,88,1710.374,517.241,1580.460,385.057,454.023,457.254,293.573,50.320,0.453,512.301,528.736,1965.517,46.818,354.809,1.558,0.642,0.846
58,24375.744,0,86,657.862,5402.299,5500.000,166.667,218.391,193.778,160.163,78.322,0.708,227.357,5454.023,5718.391,73.856,166.667,1.210,0.827,0.895
59,17769.852,0,138,810.893,4109.196,206.897,183.908,149.425,165.313,136.863,160.335,0.340,198.505,4109.196,212.644,157.891,140.782,1.208,0.828,0.813
60,26093.276,0,79,737.744,5494.253,1908.046,183.908,218.391,213.758,155.423,100.171,0.602,229.021,5551.724,2126.437,72.474,171.452,1.375,0.727,0.866
61,17472.586,0,91,562.302,4114.943,3620.690,149.425,172.414,166.552,133.573,107.006,0.694,187.906,4143.678,3793.104,66.571,129.226,1.247,0.802,0.909
62,14731.141,9,87,544.892,3591.954,3402.299,126.437,183.908,180.784,103.750,119.028,0.623,203.192,3597.701,3402.299,118.740,115.673,1.742,0.574,0.882
63,38016.913,2,100,1173.032,3482.759,2459.770,218.391,310.345,271.562,178.245,72.898,0.347,320.193,3505.747,2758.621,68.962,197.977,1.524,0.656,0.800
